File Name,File Size (bytes),Algorithm,Operation,Time (s)
random_20KB.bin,20480,RSA-2048,Encryption,7.390975952148438e-05
random_20KB.bin,20480,RSA-2048,Decryption,0.0009908676147460938
random_20KB.bin,20480,RSA-2048,Encryption,7.295608520507812e-05
random_20KB.bin,20480,RSA-2048,Decryption,0.0009601116180419922
random_20KB.bin,20480,RSA-2048,Encryption,7.295608520507812e-05
random_20KB.bin,20480,RSA-2048,Decryption,0.0009491443634033203
random_20KB.bin,20480,RSA-2048,Encryption,7.295608520507812e-05
random_20KB.bin,20480,RSA-2048,Decryption,0.0009551048278808594
random_20KB.bin,20480,RSA-2048,Encryption,7.224082946777344e-05
random_20KB.bin,20480,RSA-2048,Decryption,0.0009479522705078125
random_20KB.bin,20480,ECC-P256,Signing,0.00012302398681640625
random_20KB.bin,20480,ECC-P256,Verification,0.00011920928955078125
random_20KB.bin,20480,ECC-P256,Signing,3.886222839355469e-05
random_20KB.bin,20480,ECC-P256,Verification,0.00010991096496582031
random_20KB.bin,20480,ECC-P256,Signing,4.1961669921875e-05
random_20KB.bin,20480,ECC-P256,Verification,0.00010776519775390625
random_20KB.bin,20480,ECC-P256,Signing,4.506111145019531e-05
random_20KB.bin,20480,ECC-P256,Verification,0.00011992454528808594
random_20KB.bin,20480,ECC-P256,Signing,4.00543212890625e-05
random_20KB.bin,20480,ECC-P256,Verification,0.00010704994201660156
random_20KB.bin,20480,ECC-P256,Signing,3.981590270996094e-05
random_20KB.bin,20480,ECC-P256,Verification,0.00010609626770019531
random_20KB.bin,20480,ECC-P256,Signing,4.00543212890625e-05
random_20KB.bin,20480,ECC-P256,Verification,0.00010609626770019531
random_20KB.bin,20480,ECC-P256,Signing,3.62396240234375e-05
random_20KB.bin,20480,ECC-P256,Verification,0.0001049041748046875
random_20KB.bin,20480,ECC-P256,Signing,3.814697265625e-05
random_20KB.bin,20480,ECC-P256,Verification,0.00011014938354492188
random_20KB.bin,20480,ECC-P256,Signing,3.600120544433594e-05
random_20KB.bin,20480,ECC-P256,Verification,0.00011396408081054688
random_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.002487659454345703
random_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.0024738311767578125
random_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.0025339126586914062
random_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.0024650096893310547
random_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.002803802490234375
random_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.002501964569091797
random_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.002599000930786133
random_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.0024938583374023438
random_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.002463102340698242
random_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.002501964569091797
random_2KB.bin,2048,RSA-2048,Encryption,0.0002999305725097656
random_2KB.bin,2048,RSA-2048,Decryption,0.0023810863494873047
random_2KB.bin,2048,RSA-2048,Encryption,7.82012939453125e-05
random_2KB.bin,2048,RSA-2048,Decryption,0.0009677410125732422
random_2KB.bin,2048,RSA-2048,Encryption,7.605552673339844e-05
random_2KB.bin,2048,RSA-2048,Decryption,0.0010080337524414062
random_2KB.bin,2048,RSA-2048,Encryption,7.414817810058594e-05
random_2KB.bin,2048,RSA-2048,Decryption,0.001004934310913086
random_2KB.bin,2048,RSA-2048,Encryption,7.319450378417969e-05
random_2KB.bin,2048,RSA-2048,Decryption,0.00096893310546875
random_2KB.bin,2048,RSA-2048,Encryption,7.414817810058594e-05
random_2KB.bin,2048,RSA-2048,Decryption,0.0009639263153076172
random_2KB.bin,2048,RSA-2048,Encryption,7.295608520507812e-05
random_2KB.bin,2048,RSA-2048,Decryption,0.0009551048278808594
random_2KB.bin,2048,RSA-2048,Encryption,8.0108642578125e-05
random_2KB.bin,2048,RSA-2048,Decryption,0.0009789466857910156
random_2KB.bin,2048,RSA-2048,Encryption,7.295608520507812e-05
random_2KB.bin,2048,RSA-2048,Decryption,0.0010068416595458984
random_2KB.bin,2048,RSA-2048,Encryption,7.295608520507812e-05
random_2KB.bin,2048,RSA-2048,Decryption,0.001032114028930664
random_2KB.bin,2048,ECC-P256,Signing,0.0001201629638671875
random_2KB.bin,2048,ECC-P256,Verification,0.00012922286987304688
random_2KB.bin,2048,ECC-P256,Signing,3.314018249511719e-05
random_2KB.bin,2048,ECC-P256,Verification,0.00010704994201660156
random_2KB.bin,2048,ECC-P256,Signing,3.0994415283203125e-05
random_2KB.bin,2048,ECC-P256,Verification,0.00010514259338378906
random_2KB.bin,2048,ECC-P256,Signing,3.3855438232421875e-05
random_2KB.bin,2048,ECC-P256,Verification,0.000102996826171875
random_2KB.bin,2048,ECC-P256,Signing,3.0040740966796875e-05
random_2KB.bin,2048,ECC-P256,Verification,0.00011014938354492188
random_2KB.bin,2048,ECC-P256,Signing,2.8848648071289062e-05
random_2KB.bin,2048,ECC-P256,Verification,0.000102996826171875
random_2KB.bin,2048,ECC-P256,Signing,3.0040740966796875e-05
random_2KB.bin,2048,ECC-P256,Verification,0.00010204315185546875
random_2KB.bin,2048,ECC-P256,Signing,3.314018249511719e-05
random_2KB.bin,2048,ECC-P256,Verification,0.00010323524475097656
random_2KB.bin,2048,ECC-P256,Signing,2.9087066650390625e-05
random_2KB.bin,2048,ECC-P256,Verification,0.00010323524475097656
random_2KB.bin,2048,ECC-P256,Signing,2.9325485229492188e-05
random_2KB.bin,2048,ECC-P256,Verification,0.00010228157043457031
random_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.002485036849975586
random_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.002496004104614258
random_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0024640560150146484
random_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.002470731735229492
random_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0025348663330078125
random_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0024690628051757812
random_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0024640560150146484
random_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0024809837341308594
random_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0024759769439697266
random_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0024750232696533203
random_50KB.bin,51200,RSA-2048,Encryption,0.00010633468627929688
random_50KB.bin,51200,RSA-2048,Decryption,0.0023376941680908203
random_50KB.bin,51200,RSA-2048,Encryption,7.700920104980469e-05
random_50KB.bin,51200,RSA-2048,Decryption,0.000949859619140625
random_50KB.bin,51200,RSA-2048,Encryption,7.390975952148438e-05
random_50KB.bin,51200,RSA-2048,Decryption,0.0009510517120361328
random_50KB.bin,51200,RSA-2048,Encryption,7.295608520507812e-05
random_50KB.bin,51200,RSA-2048,Decryption,0.0009541511535644531
random_50KB.bin,51200,RSA-2048,Encryption,7.82012939453125e-05
random_50KB.bin,51200,RSA-2048,Decryption,0.0009541511535644531
random_50KB.bin,51200,RSA-2048,Encryption,7.295608520507812e-05
random_50KB.bin,51200,RSA-2048,Decryption,0.0009860992431640625
random_50KB.bin,51200,RSA-2048,Encryption,7.295608520507812e-05
random_50KB.bin,51200,RSA-2048,Decryption,0.0009548664093017578
random_50KB.bin,51200,RSA-2048,Encryption,7.295608520507812e-05
random_50KB.bin,51200,RSA-2048,Decryption,0.0009491443634033203
random_50KB.bin,51200,RSA-2048,Encryption,7.176399230957031e-05
random_50KB.bin,51200,RSA-2048,Decryption,0.0009541511535644531
random_50KB.bin,51200,RSA-2048,Encryption,7.605552673339844e-05
random_50KB.bin,51200,RSA-2048,Decryption,0.0009500980377197266
random_50KB.bin,51200,ECC-P256,Signing,0.00012612342834472656
random_50KB.bin,51200,ECC-P256,Verification,0.000125885009765625
random_50KB.bin,51200,ECC-P256,Signing,5.0067901611328125e-05
random_50KB.bin,51200,ECC-P256,Verification,0.00012111663818359375
random_50KB.bin,51200,ECC-P256,Signing,4.792213439941406e-05
random_50KB.bin,51200,ECC-P256,Verification,0.00012302398681640625
random_50KB.bin,51200,ECC-P256,Signing,4.8160552978515625e-05
random_50KB.bin,51200,ECC-P256,Verification,0.00011897087097167969
random_50KB.bin,51200,ECC-P256,Signing,4.792213439941406e-05
random_50KB.bin,51200,ECC-P256,Verification,0.00011920928955078125
random_50KB.bin,51200,ECC-P256,Signing,5.078315734863281e-05
random_50KB.bin,51200,ECC-P256,Verification,0.00011801719665527344
random_50KB.bin,51200,ECC-P256,Signing,4.8160552978515625e-05
random_50KB.bin,51200,ECC-P256,Verification,0.0001220703125
random_50KB.bin,51200,ECC-P256,Signing,4.792213439941406e-05
random_50KB.bin,51200,ECC-P256,Verification,0.0001220703125
random_50KB.bin,51200,ECC-P256,Signing,4.696846008300781e-05
random_50KB.bin,51200,ECC-P256,Verification,0.00012111663818359375
random_50KB.bin,51200,ECC-P256,Signing,4.792213439941406e-05
random_50KB.bin,51200,ECC-P256,Verification,0.00011682510375976562
random_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.002499103546142578
random_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.0025141239166259766
random_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.0024900436401367188
random_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.002747774124145508
random_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.002499818801879883
random_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.0024771690368652344
random_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.002501249313354492
random_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.0024759769439697266
random_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.0024938583374023438
random_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.0024712085723876953
random_5KB.bin,5120,RSA-2048,Encryption,0.00013685226440429688
random_5KB.bin,5120,RSA-2048,Decryption,0.002398967742919922
random_5KB.bin,5120,RSA-2048,Encryption,8.082389831542969e-05
random_5KB.bin,5120,RSA-2048,Decryption,0.0009691715240478516
random_5KB.bin,5120,RSA-2048,Encryption,7.510185241699219e-05
random_5KB.bin,5120,RSA-2048,Decryption,0.0009670257568359375
random_5KB.bin,5120,RSA-2048,Encryption,7.295608520507812e-05
random_5KB.bin,5120,RSA-2048,Decryption,0.0009572505950927734
random_5KB.bin,5120,RSA-2048,Encryption,7.390975952148438e-05
random_5KB.bin,5120,RSA-2048,Decryption,0.0009551048278808594
random_5KB.bin,5120,RSA-2048,Encryption,7.295608520507812e-05
random_5KB.bin,5120,RSA-2048,Decryption,0.0009500980377197266
random_5KB.bin,5120,RSA-2048,Encryption,7.295608520507812e-05
random_5KB.bin,5120,RSA-2048,Decryption,0.0009481906890869141
random_5KB.bin,5120,RSA-2048,Encryption,7.700920104980469e-05
random_5KB.bin,5120,RSA-2048,Decryption,0.0009479522705078125
random_5KB.bin,5120,RSA-2048,Encryption,7.200241088867188e-05
random_5KB.bin,5120,RSA-2048,Decryption,0.0009489059448242188
random_5KB.bin,5120,RSA-2048,Encryption,7.915496826171875e-05
random_5KB.bin,5120,RSA-2048,Decryption,0.00095367431640625
random_5KB.bin,5120,ECC-P256,Signing,0.000102996826171875
random_5KB.bin,5120,ECC-P256,Verification,0.00011491775512695312
random_5KB.bin,5120,ECC-P256,Signing,3.2901763916015625e-05
random_5KB.bin,5120,ECC-P256,Verification,0.00010395050048828125
random_5KB.bin,5120,ECC-P256,Signing,3.790855407714844e-05
random_5KB.bin,5120,ECC-P256,Verification,0.00010180473327636719
random_5KB.bin,5120,ECC-P256,Signing,3.3855438232421875e-05
random_5KB.bin,5120,ECC-P256,Verification,0.0001010894775390625
random_5KB.bin,5120,ECC-P256,Signing,2.9802322387695312e-05
random_5KB.bin,5120,ECC-P256,Verification,0.0001010894775390625
random_5KB.bin,5120,ECC-P256,Signing,3.0040740966796875e-05
random_5KB.bin,5120,ECC-P256,Verification,9.989738464355469e-05
random_5KB.bin,5120,ECC-P256,Signing,3.886222839355469e-05
random_5KB.bin,5120,ECC-P256,Verification,0.00010180473327636719
random_5KB.bin,5120,ECC-P256,Signing,3.0040740966796875e-05
random_5KB.bin,5120,ECC-P256,Verification,0.0001010894775390625
random_5KB.bin,5120,ECC-P256,Signing,2.9325485229492188e-05
random_5KB.bin,5120,ECC-P256,Verification,9.989738464355469e-05
random_5KB.bin,5120,ECC-P256,Signing,2.9802322387695312e-05
random_5KB.bin,5120,ECC-P256,Verification,0.0001010894775390625
random_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.002708911895751953
random_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.002496004104614258
random_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.002624034881591797
random_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.002480030059814453
random_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.0026879310607910156
random_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.0024967193603515625
random_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.0024709701538085938
random_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.002568960189819336
random_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.002507925033569336
random_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.0025899410247802734
zero_filled_100KB.bin,102400,RSA-2048,Encryption,0.0001087188720703125
zero_filled_100KB.bin,102400,RSA-2048,Decryption,0.002414226531982422
zero_filled_100KB.bin,102400,RSA-2048,Encryption,9.799003601074219e-05
zero_filled_100KB.bin,102400,RSA-2048,Decryption,0.0011131763458251953
zero_filled_100KB.bin,102400,RSA-2048,Encryption,0.00010395050048828125
zero_filled_100KB.bin,102400,RSA-2048,Decryption,0.0010921955108642578
zero_filled_100KB.bin,102400,RSA-2048,Encryption,7.700920104980469e-05
zero_filled_100KB.bin,102400,RSA-2048,Decryption,0.0011458396911621094
zero_filled_100KB.bin,102400,RSA-2048,Encryption,9.489059448242188e-05
zero_filled_100KB.bin,102400,RSA-2048,Decryption,0.0010497570037841797
zero_filled_100KB.bin,102400,RSA-2048,Encryption,9.679794311523438e-05
zero_filled_100KB.bin,102400,RSA-2048,Decryption,0.0010449886322021484
zero_filled_100KB.bin,102400,RSA-2048,Encryption,7.510185241699219e-05
zero_filled_100KB.bin,102400,RSA-2048,Decryption,0.001065969467163086
zero_filled_100KB.bin,102400,RSA-2048,Encryption,8.797645568847656e-05
zero_filled_100KB.bin,102400,RSA-2048,Decryption,0.0010671615600585938
zero_filled_100KB.bin,102400,RSA-2048,Encryption,0.00012111663818359375
zero_filled_100KB.bin,102400,RSA-2048,Decryption,0.000985860824584961
zero_filled_100KB.bin,102400,RSA-2048,Encryption,7.700920104980469e-05
zero_filled_100KB.bin,102400,RSA-2048,Decryption,0.0009789466857910156
zero_filled_100KB.bin,102400,ECC-P256,Signing,0.00017309188842773438
zero_filled_100KB.bin,102400,ECC-P256,Verification,0.00017213821411132812
zero_filled_100KB.bin,102400,ECC-P256,Signing,0.000247955322265625
zero_filled_100KB.bin,102400,ECC-P256,Verification,0.0001957416534423828
zero_filled_100KB.bin,102400,ECC-P256,Signing,8.130073547363281e-05
zero_filled_100KB.bin,102400,ECC-P256,Verification,0.0001590251922607422
zero_filled_100KB.bin,102400,ECC-P256,Signing,7.200241088867188e-05
zero_filled_100KB.bin,102400,ECC-P256,Verification,0.00016117095947265625
zero_filled_100KB.bin,102400,ECC-P256,Signing,8.535385131835938e-05
zero_filled_100KB.bin,102400,ECC-P256,Verification,0.00015807151794433594
zero_filled_100KB.bin,102400,ECC-P256,Signing,7.081031799316406e-05
zero_filled_100KB.bin,102400,ECC-P256,Verification,0.00015783309936523438
zero_filled_100KB.bin,102400,ECC-P256,Signing,6.794929504394531e-05
zero_filled_100KB.bin,102400,ECC-P256,Verification,0.00013685226440429688
zero_filled_100KB.bin,102400,ECC-P256,Signing,6.604194641113281e-05
zero_filled_100KB.bin,102400,ECC-P256,Verification,0.00013899803161621094
zero_filled_100KB.bin,102400,ECC-P256,Signing,6.818771362304688e-05
zero_filled_100KB.bin,102400,ECC-P256,Verification,0.00013709068298339844
zero_filled_100KB.bin,102400,ECC-P256,Signing,6.699562072753906e-05
zero_filled_100KB.bin,102400,ECC-P256,Verification,0.0001609325408935547
zero_filled_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.0025281906127929688
zero_filled_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.002465963363647461
zero_filled_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.0024650096893310547
zero_filled_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.0024640560150146484
zero_filled_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.002473115921020508
zero_filled_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.0024700164794921875
zero_filled_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.0024628639221191406
zero_filled_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.0024671554565429688
zero_filled_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.002480745315551758
zero_filled_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.0024700164794921875
zero_filled_10KB.bin,10240,RSA-2048,Encryption,0.00011396408081054688
zero_filled_10KB.bin,10240,RSA-2048,Decryption,0.0023567676544189453
zero_filled_10KB.bin,10240,RSA-2048,Encryption,7.796287536621094e-05
zero_filled_10KB.bin,10240,RSA-2048,Decryption,0.000949859619140625
zero_filled_10KB.bin,10240,RSA-2048,Encryption,7.510185241699219e-05
zero_filled_10KB.bin,10240,RSA-2048,Decryption,0.0009548664093017578
zero_filled_10KB.bin,10240,RSA-2048,Encryption,7.486343383789062e-05
zero_filled_10KB.bin,10240,RSA-2048,Decryption,0.0009663105010986328
zero_filled_10KB.bin,10240,RSA-2048,Encryption,7.319450378417969e-05
zero_filled_10KB.bin,10240,RSA-2048,Decryption,0.0009481906890869141
zero_filled_10KB.bin,10240,RSA-2048,Encryption,7.319450378417969e-05
zero_filled_10KB.bin,10240,RSA-2048,Decryption,0.0009810924530029297
zero_filled_10KB.bin,10240,RSA-2048,Encryption,7.390975952148438e-05
zero_filled_10KB.bin,10240,RSA-2048,Decryption,0.0009741783142089844
zero_filled_10KB.bin,10240,RSA-2048,Encryption,7.295608520507812e-05
zero_filled_10KB.bin,10240,RSA-2048,Decryption,0.0009868144989013672
zero_filled_10KB.bin,10240,RSA-2048,Encryption,7.295608520507812e-05
zero_filled_10KB.bin,10240,RSA-2048,Decryption,0.0009589195251464844
zero_filled_10KB.bin,10240,RSA-2048,Encryption,7.295608520507812e-05
zero_filled_10KB.bin,10240,RSA-2048,Decryption,0.0009558200836181641
zero_filled_10KB.bin,10240,ECC-P256,Signing,0.000102996826171875
zero_filled_10KB.bin,10240,ECC-P256,Verification,0.00011587142944335938
zero_filled_10KB.bin,10240,ECC-P256,Signing,3.504753112792969e-05
zero_filled_10KB.bin,10240,ECC-P256,Verification,0.00010514259338378906
zero_filled_10KB.bin,10240,ECC-P256,Signing,3.1948089599609375e-05
zero_filled_10KB.bin,10240,ECC-P256,Verification,0.00010395050048828125
zero_filled_10KB.bin,10240,ECC-P256,Signing,3.2901763916015625e-05
zero_filled_10KB.bin,10240,ECC-P256,Verification,0.00010418891906738281
zero_filled_10KB.bin,10240,ECC-P256,Signing,3.2901763916015625e-05
zero_filled_10KB.bin,10240,ECC-P256,Verification,0.00011181831359863281
zero_filled_10KB.bin,10240,ECC-P256,Signing,3.1948089599609375e-05
zero_filled_10KB.bin,10240,ECC-P256,Verification,0.00010704994201660156
zero_filled_10KB.bin,10240,ECC-P256,Signing,3.1948089599609375e-05
zero_filled_10KB.bin,10240,ECC-P256,Verification,0.00010323524475097656
zero_filled_10KB.bin,10240,ECC-P256,Signing,3.218650817871094e-05
zero_filled_10KB.bin,10240,ECC-P256,Verification,0.00010704994201660156
zero_filled_10KB.bin,10240,ECC-P256,Signing,3.1948089599609375e-05
zero_filled_10KB.bin,10240,ECC-P256,Verification,0.00010204315185546875
zero_filled_10KB.bin,10240,ECC-P256,Signing,3.075599670410156e-05
zero_filled_10KB.bin,10240,ECC-P256,Verification,0.0001010894775390625
zero_filled_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0025169849395751953
zero_filled_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0024709701538085938
zero_filled_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.002469778060913086
zero_filled_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.002463817596435547
zero_filled_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0024619102478027344
zero_filled_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0024819374084472656
zero_filled_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0024650096893310547
zero_filled_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0024611949920654297
zero_filled_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0024650096893310547
zero_filled_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0024635791778564453
zero_filled_1KB.bin,1024,RSA-2048,Encryption,9.870529174804688e-05
zero_filled_1KB.bin,1024,RSA-2048,Decryption,0.0022902488708496094
zero_filled_1KB.bin,1024,RSA-2048,Encryption,8.225440979003906e-05
zero_filled_1KB.bin,1024,RSA-2048,Decryption,0.00096893310546875
zero_filled_1KB.bin,1024,RSA-2048,Encryption,7.414817810058594e-05
zero_filled_1KB.bin,1024,RSA-2048,Decryption,0.0009481906890869141
zero_filled_1KB.bin,1024,RSA-2048,Encryption,7.295608520507812e-05
zero_filled_1KB.bin,1024,RSA-2048,Decryption,0.000949859619140625
zero_filled_1KB.bin,1024,RSA-2048,Encryption,7.295608520507812e-05
zero_filled_1KB.bin,1024,RSA-2048,Decryption,0.0009531974792480469
zero_filled_1KB.bin,1024,RSA-2048,Encryption,7.200241088867188e-05
