File,Algorithm,Hash,Entropy
byte0039.dat,SHA-1,00162134256952dd9ae6b51efb159b35c3c138c7,4.321928094887363
byte0039.dat,SHA-256,89830272d1fd54040f9329a39c7f491f15eea851095e0bd2d0bb412baeda7445,5.0
byte0039.dat,SHA3-256,280bd2106ccc5e4991cb634192c42f39b6ce028462688b49aa6a29068ecc8896,4.875
byte0039.dat,Blake2b,4cc136d90641c8e46f895e216896e6545287e7bc78359054e2ce356b1e57956a5ab80d52a097ded87591e556255cdbbca05347c08d02cf02c7c43a07e03d5251,5.769454882778696
byte0040.dat,MD5,dd808f695d28f93562cfcb164bc3cce4,4.0
byte0040.dat,SHA-1,ceb88e4736e354416e2010fc1061b3b53b81664b,4.221928094887363
byte0040.dat,SHA-256,c9b63e8ac2e87494f98c9ece5d74f4540090c286166efdaedc6d59a0f623e5f8,4.875
byte0040.dat,SHA3-256,8f5cbaed9eb694235b79abaf175dd422e6c83bf11b3528e20a8883d55a0e4824,5.0
byte0040.dat,Blake2b,f816ce8d4f3185296d87bccd24fd42c1b13163c4ecd61921dc52964f18cec4159fd197221378dda8116448c3b5a68fbcc22688085793acd5693c75ad46850276,5.8125
byte0041.dat,MD5,01c6d7a87e94bf685205ec8d7c5196af,4.0
byte0041.dat,SHA-1,a6a2c4b6bcc41ddc67278f3df4d8d0b9dd7784ef,4.221928094887363
byte0041.dat,SHA-256,509e6b7dacb70bfa62f3964eba990b9c576fd2485c1040fefc8eab5f07269f4d,4.9375
byte0041.dat,SHA3-256,6ca8e1875635bf604de22ea9bd0bf3ae7c87e149c8055b46db1d304a3ceec93f,4.875
byte0041.dat,Blake2b,fe5def6fbce3795135e3c868872825d2cc408a5d5213214f34d0d9aed014465de921951b8e8878973031c3eaaa26ffff8aac0a4ab2bd3f45bc832349b54a09c0,5.706954882778696
byte0042.dat,MD5,ef0e93e8928f8bae1b216da8e661fc9b,4.0
byte0042.dat,SHA-1,c23d083cd8820b57800a869f5f261d45e02dc55d,4.321928094887363
byte0042.dat,SHA-256,8bb7546f64ce1cab770407de791ab25f7bfbac3e071810310ee674c2824e59ac,4.875
byte0042.dat,SHA3-256,8e836895d50e635bbda2820b2f80b77a7ceb1e31887c24f05cf1b74d744c32ba,4.875
byte0042.dat,Blake2b,9ecc5abf78b68de45bc59c26b800c5bc150ab3c91e2d062a63c9de7975476f854015aea4845cd0aa97bd18153debe512aa5aa0265a98fdb6eda46d4a87260e4f,5.620864648336087
byte0043.dat,MD5,c8da55117d7d4b7ee8ddc8dc4ba73aa6,3.625
byte0043.dat,SHA-1,e8ac31927b78ddec41a31ca7a44eb7177165e7ab,4.321928094887363
byte0043.dat,SHA-256,ac5bf3cad821e7ad8b2ed7bbfbaaa5e7abb30606afd8ed5d6a18a0d0eba343d3,4.8125
byte0043.dat,SHA3-256,4885954ae28af7b951106548220611df72e808ea2a3f9283053ad7f3eef20006,4.875
byte0043.dat,Blake2b,d968ec543c02015f62024b665b2f3b0da1d89a5fda3d37fc268d50a863b345379a28ac84329942ed312d45aa02b60aec6d35bbb450100dcbbe006a6326652893,5.613204882778696
byte0044.dat,MD5,bbfc64583c6d4c2ef4b0358464d4d028,3.875
byte0044.dat,SHA-1,e864ec5dbab0f9ff6984ab6ad43a8c9b81cc9f9c,4.321928094887363
byte0044.dat,SHA-256,f7995f433d17bee25f44c918de82eb147b3bfef24045ff8fb17ffedf559e06b7,4.875
byte0044.dat,SHA3-256,1bf606c55fb1652b1553ac7a72c60e1f244f10578b0f1706bc75fae27853ff4e,4.875
byte0044.dat,Blake2b,3db493e40dcd78b2b37a7fed75a93e620ef421637393f5b63bb7f08a4133df7326fee2afcab6c0455dca12479ce78dfd0f137464dfb7bea7dc22231cf9aa1532,5.8125
byte0045.dat,MD5,3bb5864481f2e66387419dd1a168aadc,4.0
byte0045.dat,SHA-1,cfed6269069417a84d6de2347220f4b858bcd530,4.321928094887363
byte0045.dat,SHA-256,2c465ddc53e88894a2279e30b9e6feb064c66b15dcf5a38722f5c92d65a84bab,4.875
byte0045.dat,SHA3-256,e3ac48537bb53421e9ff7f5380f9e2b6368a62bf8bd04b9d053429048f2fdcb7,4.875
byte0045.dat,Blake2b,00ad7b58900302686c2a96e57eb4e9907e095193d22c5607da71c0332334b10b4ae8eeb876dadd36c25eec1a4554655aa3abf60593b8279b1fc2403a7b2e7258,5.75
byte0046.dat,MD5,0d725d3a1d3d97d7b5ea8293bbbf32ba,4.0
byte0046.dat,SHA-1,d9217bfb46c96348722c3783d29d4b1a3feda38c,4.321928094887363
byte0046.dat,SHA-256,b0ced82dc52c4f9b1dec098a80a23a4a711f3a8c9c3684f0761b0e8a29ba560a,4.875
byte0046.dat,SHA3-256,547173f689213302203946298e088b795f6baed5ab853bd5e0f2c88b59076c7d,4.875
byte0046.dat,Blake2b,c34be8086233b20764bc602c23038b1fda2e367756611edab10b274a08463d22dd6114f9d682e4c51b0ce65a1548e5545e67108c5d8dc24e3ef285e2ce06118c,5.875
byte0047.dat,MD5,915eb22a15f7673f983672b6c353b6c8,3.875
byte0047.dat,SHA-1,dec24e5554f79697218d317315fa986229ce3350,4.321928094887363
byte0047.dat,SHA-256,f8dce75572495bc241288c07246acf7a157d462a9c01d1491618f073e57f47e2,4.9375
byte0047.dat,SHA3-256,21f9feaecd0cf2c6b842253ccc4de9c559f3f84a3ef7dad31e0df2e8ff675e89,4.9375
byte0047.dat,Blake2b,fd8a43d03c736ccd314868eb9b090da9f466f6c55559c9180b0cf0f8190c83a58218b01e34c4dd2bde8a183a5bd1aee8b5923175dc904d795367c8ff3a5f4e02,5.800704882778696
byte0048.dat,MD5,13b51da3e8a1422bfd58b79c4e19de64,4.0
byte0048.dat,SHA-1,83a099df7071437ba5495a5b0bfbfefe1c0ef7f3,4.221928094887363
byte0048.dat,SHA-256,46d89d780f178334d19e02c41d5af2e265e2190896dce94822b99c19adc3ff6f,4.875
byte0048.dat,SHA3-256,dfebd0b9075ab417bfa145fe869ead37feddb5a04e6dd8c198c68e4e0a99d6e5,4.875
byte0048.dat,Blake2b,f9bd0b383dc2ab3a779b55cc9138d1744eaa49ad4e827c4a92f8197d38be00984cbbd22e447d64652c45f41db3f2b7f73e260a9cacad80b052f1e140dd4c8fa9,5.800704882778696
byte0049.dat,MD5,e69d6c03102464f22c395f9fa27108de,4.0
byte0049.dat,SHA-1,aa3198e30891a83e33ce3bfa0587d86a197d4f80,4.321928094887363
byte0049.dat,SHA-256,968954bafff8e2a118d3aedffc6283b30efddbac0af2245195c2a32a665a5d54,4.9375
byte0049.dat,SHA3-256,528b5890429eba6a76c38bbfa1102a0ddfb68066d9722db4af22597f9c3084db,4.9375
byte0049.dat,Blake2b,c57eccd8284ab478614bb1d6ce7f5604e5f9dcc4946ffa48de481ff314b3ad61d80a4256075ef641df1b559ef8d7353fee31ed191adecf5e70830ff69112bec8,5.78125
byte0050.dat,MD5,132fa4cbedaa7bd965b0b5900211be48,4.0
byte0050.dat,SHA-1,9b6acbeb4989cbee7015c7d515a75672ffde3442,4.1219280948873624
byte0050.dat,SHA-256,33f78a8a6adc466fed41020fa799aa537cc1c1bb4e938c06a1baec97f7b3c26c,4.8125
byte0050.dat,SHA3-256,45bb13b1a9d26daa4d3a296f431c538b905166bb389770eb615833f016c2fe0f,4.9375
byte0050.dat,Blake2b,14a5cfd0379b7d294d2ff4d0189f6a7ea16413dafe607d7c27c52b62a4ee09b2cf107627fa22d0e3e8294b430ae25f64bffc41ad353fa8a4cfc026c37b0e36a2,5.695159765557392
byte0051.dat,MD5,e37ff5d9f14249f327a19dd5296e6c7e,4.0
byte0051.dat,SHA-1,b021eb08a436b02658eaa7ba3c88d49f1219c035,4.221928094887363
byte0051.dat,SHA-256,5f7f49d1c307363de95d450b558275f8d5a6780ee47246268e6729f7733e535a,5.0
byte0051.dat,SHA3-256,8afc5ba63c2f3184e581d7cc3f50d6f4058536b15e0a8a9f6bb437d51ff3ca09,4.9375
byte0051.dat,Blake2b,ef2e5688132a5aa4e1d06e6ccd1bd5df9fda0b8acff8f4293e3e535a9911b88e896508c618c6937283ea0b820a38111d22cbd05238ffb8d0acec27a120ab98c0,5.706954882778696
byte0052.dat,MD5,4881a65cf107b1d034ff3ecd64ab9cb4,4.0
byte0052.dat,SHA-1,cae36dab8aea29f62e0855d9cb3cd8e7d39094b1,4.321928094887363
byte0052.dat,SHA-256,9f126c6e07ed2744cef5de1f468b2ed1c51a13ec3c8351935b9656458a3dc40f,5.0
byte0052.dat,SHA3-256,94490909a3d0bda1f8763b82a753fe5fb3a64d4f1b4263c9cf2e651539482ac9,4.875
byte0052.dat,Blake2b,74da1095e92e5a3f8f79320cc55fe8a131fcbe2b6678bec345ee9e95a41ed68205882dd4f3b7f6cf965e4e8307f0b36ffd0a5b29e760b748d1dec61e60573e0a,5.8125
byte0053.dat,MD5,547e92d01c0b699cfdf43f91714cfe2d,4.0
byte0053.dat,SHA-1,02de8ba699f3c1b0cb5ad89a01f2346e630459d7,4.321928094887363
byte0053.dat,SHA-256,b8e3d23621cb02bcae060bdf5b6b7db1f024651f98ec63766c20b7883bc033d2,4.9375
byte0053.dat,SHA3-256,d6af286711be12d00d61ddf989c8d4bb3c7fe127753856ea92df663126a022c8,4.9375
byte0053.dat,Blake2b,b28fb39e9ce75e976a7c75d448732332ba95a9a5e8e66da856e3693b378deb3a6dc0f90cd2c1260a6758c5f49e72c3dce58caff6d138bca505e12b191d22df7e,5.90625
byte0054.dat,MD5,aa2b3a055b56845f19109f21d3c783f4,4.0
byte0054.dat,SHA-1,88021458847dd39b4495368f7254941859fad44b,4.321928094887363
byte0054.dat,SHA-256,689c608602d5e5d37a0285eeb5006d97addd7c2b8e006770fad588eff621c971,4.8125
byte0054.dat,SHA3-256,42ff298782ef0f3bd4714546dcea50c1abbe612783341b8e21a0b8aec68d5cfc,5.0
byte0054.dat,Blake2b,0868aafd794f0dafa7fc521447349b77ae842d70755e7335bca69414c550f01b2832d73e8df4c9d39eecf400b0b764827d51451fcefaddb8ac7ffc63b0a456be,5.875
byte0055.dat,MD5,eb1f01cc647ece73b2192537200bb8b9,4.0
byte0055.dat,SHA-1,91a165295c666fe85c2adbc5a10329daf0cb81a0,4.021928094887363
byte0055.dat,SHA-256,17c6f0073c4f92d5eedda57ca2506aa6002695c6b7bf12e4dbf4dd1a7fbceb08,4.875
byte0055.dat,SHA3-256,5bcdc45d2c328b499d975699973bd54e716be4b5ec1ea68650f72305794bbf4b,4.875
byte0055.dat,Blake2b,fddad3a8e7fd0175b35e7a9826cf63377105b94ffe730def0684ad28f0f05b9b1b9bed915699f0e555afdbab21254ebb76d462bcc426bed17f3b533f658e63d5,5.800704882778696
byte0056.dat,MD5,1db274ef41b1ad71f713df2b05207e1a,4.0
byte0056.dat,SHA-1,4b31312eaf8b506811151a9dbd162961f7548c4b,4.1219280948873624
byte0056.dat,SHA-256,504472bf96d0a3da1098dacacac48886d1ab92929187de95c7f42eab9907801d,4.75
byte0056.dat,SHA3-256,f882d70ebf4cdb8a9df45c2824d502b1cebb9d0d200190788fc2f8fef0908b14,4.8125
byte0056.dat,Blake2b,964b184c93cfa93afd3cd4319ba2036aa058f1a533e857fa19fed510e9d5fae75d8daf8c246c7c8525307c70dd2bd848b02766a513a908e7849982ca9cfa122a,5.769454882778696
byte0057.dat,MD5,d8b4ec343b4310345efc6da9cee8a2ec,3.75
byte0057.dat,SHA-1,3fe70971b20558f7e9bac303ed2bc14bde659a62,4.321928094887363
byte0057.dat,SHA-256,ad3a49ab7ad5b69182301d9ef971feab72f770f4d9f60f6db308ffea746db005,4.875
byte0057.dat,SHA3-256,24a8c019957f363c3d56bbe5cf1fa8453ee5abff24ab17b7c03ac353b2cf01b8,4.625
byte0057.dat,Blake2b,c8b00d0c283a687f443472c977664d62a9a84804b4ebdfa2046f74dd061c4a361bb5cdafe28351b15d4cb04f01d8f3de73ff2596b5b8b77a67ae898dff3ba136,5.84375
byte0058.dat,MD5,082ee3b2be7910f7350368e395a63d90,3.875
byte0058.dat,SHA-1,93fb769d5bf49d6c563685954e2aecc024dc02d6,4.221928094887363
byte0058.dat,SHA-256,5cdcb342f26857e8db5ac97a89da6197759adf384ab241a8112795241983238f,5.0
byte0058.dat,SHA3-256,0c2c8144e90df459b17773a55885fe3783d92a18f4595df6a7f5126e92b3962a,4.8125
byte0058.dat,Blake2b,00d18765ed15dbb9f578e5ba20f765cbfcc2564d2a737c6b739847d7ea7697ca4b7fe323f6bb415a17802b9d9e65a0e88e0b81ccc5eaed82f452852377401eb8,5.800704882778696
byte0059.dat,MD5,d247c4070ae1de106bcb438a2dacac23,3.875
byte0059.dat,SHA-1,bc8827c3e614d515e83dea503989dea4fda6ea13,4.221928094887363
byte0059.dat,SHA-256,4ec9883c8ad72131c79f14e4f1e75042a61100a5bc290fc344ee3c2adc99c143,4.9375
byte0059.dat,SHA3-256,3dc951c317a649ffa2301f1796e38ee9f25c77fa4194328043b1266417bd9373,4.851409765557392
byte0059.dat,Blake2b,0585a6ce1ccc0032fd81bc48bfc5c93ab3223f25b66436d5fe11f99e9dd7b3cd951b80f7259aa110037fc83573f1aa930333c758cb84c4df8c3edf09243a1647,5.84375
byte0060.dat,MD5,f8cbc4f3af45befc792679f2b113f1cb,3.75
byte0060.dat,SHA-1,e83868dbe4a389ab48e61cfc4ed894f32ae112ac,4.321928094887363
byte0060.dat,SHA-256,375c64eb3361f34b4d89078fa95d082c74bced92436aa3d50031839375d6473e,5.0
byte0060.dat,SHA3-256,276ecb69738d64d01532abd57323dccc9ce7ec40f17ba82838adfe973b9f1a7a,4.9375
byte0060.dat,Blake2b,a1303f776ae6ad5527254c969dcdd2be112abec661170aa5298295d06e910a14479d93f6f637b8c25b4fa6194971edb937d203f6ca3ffbda6aca0083fa1a38df,5.675704882778696
byte0061.dat,MD5,9031006a437019c5dcd987a31731ebd9,3.75
byte0061.dat,SHA-1,55c95459cde4b33791b4b2bcaaf840930af3f3bd,4.221928094887363
byte0061.dat,SHA-256,8a0a36538da941bea6c614b2c038424588d8d2505039f70cbff291d4f0f9f6a1,4.9375
byte0061.dat,SHA3-256,c66dcf13e13fe3406b7aba176e3345bf786dbea6e98f979671ecb6ef7d4e5fcc,4.9375
byte0061.dat,Blake2b,934c677c401d6c905feb24f325ec942d007b833d50ecca2d178839785f2536c8bf96e90edab5457d9ca21c92a3e48e8a1012bb0c190e88297420eaf9a7788de1,5.78125
byte0062.dat,MD5,a6b62759ee3883258fbdeeb8b56e6283,3.75
byte0062.dat,SHA-1,36bb0e2ba438a3e03214d9ed2b28a4d5c578fcaa,4.1219280948873624
byte0062.dat,SHA-256,a4dd6338174ebeda6a25b88d754fa5b95cad27902eb0bc8321b76db62efb1abc,4.875
byte0062.dat,SHA3-256,b9d0fa4d05e9dbc78ba5963a841a159f82c91f3b2d8b2807acd0733838ccd823,4.8125
byte0062.dat,Blake2b,93f23ab22fea0dd4d024f81cde1c837abe6a07647632f657ab294341d99ee05eb8d0e86700d2debaee522fae825badc1c4c68e49b2b370bbd4a1b53d7639cc13,5.78125
byte0063.dat,MD5,4933898605b4a1b970b674a2dde92292,4.0
byte0063.dat,SHA-1,3acbf874199763eba20f3789dfc59572aca4cf33,4.321928094887363
byte0063.dat,SHA-256,a644092a1de8e05e17908ce565d55fcf39e30585565d96bf1c13eeb9f3401803,5.0
byte0063.dat,SHA3-256,d5cec696684cfd2bb75030db20c77adc3fccb7b32cde96aa3b0d88785c467edf,4.875
byte0063.dat,Blake2b,b48a72023bd7faba84637948399ae82fe7af8289cffbdb0e559a6e53225b5dd30b3b90d95c7580837c54e6accb00cfa632e4292b3ec037042c64acfab5f77bf0,5.84375
byte0064.dat,MD5,f0684ca20de4607232f3e158e81a37f2,4.0
byte0064.dat,SHA-1,86be037c4d509c9202020767d860dab039cadace,4.1219280948873624
byte0064.dat,SHA-256,7697b1435a5bdc094038469fc5268615cbe94641b2165bee62466426ab414c97,4.601409765557392
byte0064.dat,SHA3-256,9477a333e8d1341c4ea57b7cda328b901656bc05723fa6b49f1a7c206ccc04a1,4.9375
byte0064.dat,Blake2b,43345d3a0e8fe998f5f3766ec221e780f4c65cbd5ac88d19fb25fe7c849ba8bee74adf19e96d7a50b9a2d6cd9999cfea95d36a301686aea63ea8269889ec3d23,5.8125
byte0065.dat,MD5,c0b3fdecb3bb7b4ff0c936f378ccb027,3.875
byte0065.dat,SHA-1,51b57d7080a87394eec3eb2e0b242e553f2827c9,4.221928094887363
byte0065.dat,SHA-256,62f249a85b14b477e764e63e9821d3f44dd2c745293f3586eff976266311a39f,5.0
byte0065.dat,SHA3-256,3a9918be3e50b2a7fe21e8e43d3d7ab7309c968d5665bc586539520b5c8a3731,4.875
byte0065.dat,Blake2b,1151670a9f4690341b14fd5ac4a129a4b99661a54149e1ac690c2165e5a97a96f87156cd133608e9e0762dfdabe145a0058dec2468fe33e8ddc5db3224e1cfe6,5.831954882778696
byte0066.dat,MD5,50652123b5e0e51bb5bc3fdde3c6a750,3.75
byte0066.dat,SHA-1,1efbfa78866315ce6a71e457f3a750a38facab41,4.321928094887363
byte0066.dat,SHA-256,eb2c75aa7330a6589d09f58231d1218e4124ba49b7b0c5245a76a5101d136449,4.875
byte0066.dat,SHA3-256,3d81ece600ba6abebf8072ea39fd505663e70673d2f0fea794905df7ba3c82dd,4.9375
byte0066.dat,Blake2b,e36608a8d50f53d15f29c53f1981646f9de712d1f213f6b5e7ed35e4cb25a1faf35fa4cc5ef5fe16818c4337bb8c34b34e32fc078cd28a0729dd47c85e77bdd6,5.706954882778696
byte0067.dat,MD5,ed4526ba8226d969f47edbb27b2f1144,3.875
byte0067.dat,SHA-1,57d6cb41aeec20236f365b3a490c61d0cfa39611,4.321928094887363
byte0067.dat,SHA-256,90c096f9852990cf0fcfbd36ffeb577b4d106d66e9c7a18abdc6f7a3b1ddbab1,4.75
byte0067.dat,SHA3-256,9de1440d77b3e18f0fab8efdbe82b13b415ea0dfea07c00ce182cc5f50031ff0,4.788909765557392
byte0067.dat,Blake2b,98558767097c83e49f0f60a5d4ae417740f83961f7b1580fbbbf56634e6841a4f0863b9fe75badad75ecca31ff730de18270923e2b10dd5b6478ddedbd44fda6,5.8125
byte0068.dat,MD5,80e6f61dff9da8673fa16dbbdb14d03d,4.0
byte0068.dat,SHA-1,c532cb64b4ba826372bccf2b4b5793d5b88bb715,4.321928094887363
byte0068.dat,SHA-256,327b0e47ba3bc200579ac67ac38968e0df655e2d22ffe3adf238f7ac9029a1de,5.0
byte0068.dat,SHA3-256,87fea5f3cd48dc8ff7ec655ce4fdf4df7ad786aec77c89b4a2d43b55f079edbd,5.0
byte0068.dat,Blake2b,283d475eee2c6e561eb0491b64b1d0507e6b7beabd8c64cc46951c6cc4751e62f1911ba8eed5b5a6fd2270f95bc14360b78539661d626756fdb3bdc9fa040404,5.675704882778696
byte0069.dat,MD5,1d52744bf1450d7c5cfdf1f0bbf967c1,3.875
byte0069.dat,SHA-1,15833b5631032663e783686a209c6a2b47a1080e,4.1219280948873624
byte0069.dat,SHA-256,bdf4ef8fcafbe13b772ca217eef56a316210e71f69cd943433087c68d9a67bb9,5.0
byte0069.dat,SHA3-256,3daaa84719957a1a65cfa4a12f9bf51d0cef5f5375eb6e74df6be02e91346c04,5.0
byte0069.dat,Blake2b,6a976099dabf3356230225cefe6af233c5d8f5f9d771685dd1b60b428d9a9d9aa0a6bfaa1d18b1621b046b74a7959d102df3ef365ec43ff9f66d1c0a230adc32,5.75
byte0070.dat,MD5,3438a953124960bcc44611923a8844ee,4.0
byte0070.dat,SHA-1,d04f2043c96e10cd83b574b1e1c217052cd4a6b2,4.321928094887363
byte0070.dat,SHA-256,72c955a5adaf9e49d565342b41b36ee5ab9b5a394d003b804e4e361a46bda571,4.875
byte0070.dat,SHA3-256,add842b1dcdc1f1fb4010b3d1b0ad6b4738fbf4bbd82b647ec1fb90acfbd0304,4.601409765557392
byte0070.dat,Blake2b,4e87de58eecb8c5fb591c3e98d96935a5d913c3e2ae0aa42bd3be1b214c55bcf7ee53329f1b86bb7a399c309eb503f097697b2f59b842df8e521cf94b8f572ff,5.75
byte0071.dat,MD5,b2f341296dd7aabbd4fd8e011be68a7d,4.0
byte0071.dat,SHA-1,e8882627c64db743f7db8b4413dd033fc63beb20,4.221928094887363
byte0071.dat,SHA-256,cbd287d6a6707e2cdc8e63a29f758facbdab375bb252183d3af877dea8d25260,4.875
byte0071.dat,SHA3-256,354707ed95c9685c14d7a2d009e80b22d05f789f9c9ce717feb2a7f8dac92dd0,4.726409765557392
byte0071.dat,Blake2b,84fe16d0dc182e57cbf67bd75618e41084a95b6de6d11476845182e0841277fce222f421ec742847115878d6ecb8c4e87cf1d290b6856e2085a707cebad857c0,5.75
byte0072.dat,MD5,322dba69658a92e9a9ace4d7177fb97d,4.0
byte0072.dat,SHA-1,cd2d32286b8867bc124a0af2236fc74be3622199,4.321928094887363
byte0072.dat,SHA-256,7aa856fd19741a16ec634b1f653cfd5ac224278652e0b0a2903e274be20a048f,4.8125
byte0072.dat,SHA3-256,c540d86b19a2e6c55956aaccb4f49301d73558456e5a9854c950a7a3477e7ee4,4.875
byte0072.dat,Blake2b,7bae8422b299b28491f82b872c259bce320a4a21d5e94448e78fdf1a0a42d39dc439d9d48d6643df71f2dd67fff69406b5d706a58bfd02394f946bc6971f7c91,5.75
byte0073.dat,MD5,b94a434a98efa493fbbc989360671bb9,3.5
byte0073.dat,SHA-1,019b70d745375091ed5c7b218445ec986d0f5a82,4.221928094887363
byte0073.dat,SHA-256,8410cdb01c659f05741fd29469d0dbb0251b4fd8e708abeec4a879047fba7c37,4.9375
byte0073.dat,SHA3-256,907e36a05ea35a622f39191fedbe0d54d5b16986c50cce5b2eb8c3bf462609fb,5.0
byte0073.dat,Blake2b,ee812ddcc3bff24c7094af75919cde32286649b8e22c117ea8e945d187298094b6a7b9fbb6129e446446d8129153d17016b8f5c8783d5a263490761f96eca889,5.75
byte0074.dat,MD5,cd9ce9a01ed810af70999d8ce4c63811,4.0
byte0074.dat,SHA-1,e5ff5fec1dadbaed02bf2dad4026be6a96b3f2af,4.221928094887363
byte0074.dat,SHA-256,b5f811baf9c441d04f010f76bcd7eae80c5bb249a40ce37436f0a0296849b8ab,4.875
byte0074.dat,SHA3-256,9d5e3f17f4aaf545798c8f0f6b839ddc63de28922c2e382e479b1f200b078a97,4.875
byte0074.dat,Blake2b,29a6cb3f439c0bb252583d7359acf4d07d6b98c55f5bdb918dc64bfc18431a9c6fa23a46857c6f640c7b6518d8029c040f8b20669bc9d11339998def0b05d715,5.769454882778696
byte0075.dat,MD5,4c639abb75a0ae0f22c3384cb9c68441,3.875
byte0075.dat,SHA-1,6f4e23b3f2e2c068d13921fe4e5e053ffed4e146,4.1219280948873624
byte0075.dat,SHA-256,9be38d9ac8a9c30e8a5e86e3ede291b23bb381ee41dc662421e394f6b8b9881e,4.851409765557392
byte0075.dat,SHA3-256,02ef2915f1141222b8ae37a43aa21008367930ac500300473b7f30d61cc7b8d7,4.875
byte0075.dat,Blake2b,0d6de84069e978a9a7050a8c5f7102a4fd36551161fc60a8cccbf6fe27c809dad8649f488e60945c3bc2121a0458d66dc55458fe63db47bc55adda6149d3d5a5,5.78125
byte0076.dat,MD5,fe31ffcced1717988c854c2f3492466e,3.875
byte0076.dat,SHA-1,25e179602a575c915067566fba6da930e97f8678,4.321928094887363
byte0076.dat,SHA-256,ef45cac2d6f325a523c40a989f5554e152f8d65cbd22d35824d1f28378658432,4.9375
byte0076.dat,SHA3-256,170d365a8e9bf43393385266011230fb5605d696173b21dd3ea97bab83d2801b,4.9375
byte0076.dat,Blake2b,d40df52851649e0d1b45db3fab42f7aa92ab491cc53f185ff0024291ce552eec11aa7e73a39211809476caa578dd2a696541f021e997e4b37685a2e432bd5cbd,5.65625
byte0077.dat,MD5,b56d81337f9bbf0d838df831e9b40216,4.0
byte0077.dat,SHA-1,67ded0e68e235c8a523e051e86108eeb757efbfd,4.221928094887363
byte0077.dat,SHA-256,8e3d126f3a316e0ec49741a3ae6215e29c4acaee364272b7087d9b766579e00c,5.0
byte0077.dat,SHA3-256,6190c9fac812a167de0ca1bff3912d298e365775b7f0c4f20e2389ca9c299877,4.875
byte0077.dat,Blake2b,31be8a26302aac09f967399326fc55fd37e89b8c204c470fd8ed775883af4dccbf2a7a1f20f15699064df8eaf8e4905a529038968653b79610b8dfd440dfc1dc,5.75
byte0078.dat,MD5,0be9161adfeb2dd1c3f20338bfb3ec4b,4.0
byte0078.dat,SHA-1,af78536ea83c822796745556d62a3ee82c7be098,4.321928094887363
