File,Algorithm,Hash,Entropy
byte0078.dat,SHA-256,a43ee360b1dc90c573bef4145e1d4557166d7cce6ea1ed33e0cbd909643c3621,5.0
byte0078.dat,SHA3-256,882e9899c47546eaa40af20ab49607dede709145d4993221453fb5b4a2c04d78,4.6875
byte0078.dat,Blake2b,7907442f76a1f8ca56f7b8b7f1e570d50445da5b1c32b96f8382c531abafefdc81075943c420c9f67028839c6671d4078cca452365ad3fb65037578c32cde534,5.706954882778696
byte0079.dat,MD5,be7b7c9fa1ab09d6578a3f2a82bfafe3,4.0
byte0079.dat,SHA-1,64d7ac52e47834be72455f6c64325f9c358b610d,4.1219280948873624
byte0079.dat,SHA-256,5396745f9645dad55b732efde57de49c2ae40624fee192579014dc2b79d814d5,4.75
byte0079.dat,SHA3-256,951b0f8c49ba0e3f00ed6eaad8927f9269e99e4f3d640f21db7e1a45285a0f9a,4.788909765557392
byte0079.dat,Blake2b,5014eee780471cd19a28986f8738eb926df9b24ca4bd40fbb720adfaf408da3bd33ce99e66e679c592f60e82ff65b6ec57f13e7eb88e20331f042a6202e02a66,5.875
byte0080.dat,MD5,f6bdc04b4611ddf0aa8403bcb04292f7,4.0
byte0080.dat,SHA-1,9d4866baa3639c13e541f250ffa3d8bc157a491f,4.221928094887363
byte0080.dat,SHA-256,b617be050dedb47be64d82dc19e3d84b6799b5bada18944df5417759a85e445e,4.875
byte0080.dat,SHA3-256,31e1b4086f33e092586076c8dd1558d7fa6ec630e60d077cf9ddc92e1f0c5c47,4.875
byte0080.dat,Blake2b,7193ceae256cddbcc4f8e7989fcdd3b114ddbabc99c49a0735df598b39b71d27e58da536fc85af3b05a04d037c413a6e84f9e6f8fa5e5eb7f709b9d23ea50049,5.78125
byte0081.dat,MD5,1c7146a10f3c76b0c1dd4af354b14982,4.0
byte0081.dat,SHA-1,2e258811961d3eb876f30e7019241a01f9517bec,4.321928094887363
byte0081.dat,SHA-256,17d5520a82dd7c945de6a92200d036cd95bb16330f0f95df802d23e90c8e5c2c,4.875
byte0081.dat,SHA3-256,e6335552c64f1f4e9e2fc6a61a9368eba9c0b50e567e212c7574bd3b71e38c12,4.9375
byte0081.dat,Blake2b,144c6cf8fea39a77ffe260ba90e394b9e5d88e9f98bce94debd2e921da26e885363b0af4fb7bc18babb76b504bf724720b0fb3ea85354011f489772d93e1fdfb,5.84375
byte0082.dat,MD5,0d3d987f94aee65f84436696bcf33ea4,4.0
byte0082.dat,SHA-1,8e0ebc487146f83bc9077a1630e0fb3ab3c89e63,4.321928094887363
byte0082.dat,SHA-256,b71e5a677801057ec719ae2655732720644bc8f999a8698876c92e4323d4ae0f,4.9375
byte0082.dat,SHA3-256,791d884d0ff81a6b5ad5c0c97d63817c85db721cdc5d5f1742d1285e2d3cc3e9,5.0
byte0082.dat,Blake2b,ac9a7ce6a67c0827bb26044cc0b7173673f5074489f31a685543a8db1aa46ccaca3312525a7426f06eff37e0c7273856482cece253e7245d8100e7007425aba7,5.75
byte0083.dat,MD5,1a5c9ac3ee859361ad5477ea792506a3,4.0
byte0083.dat,SHA-1,ce8953741fff3425d2311fbbf4ab481b669def70,4.221928094887363
byte0083.dat,SHA-256,80c6a41efdfe452d1ad6f3b0d5eb31b962c332a9bb7e4f7ee6f4aaa18a3b81d4,4.9375
byte0083.dat,SHA3-256,c9ff255be511fd258be3138d34dfcb6fd66511d06b42c46821b2947a6b9ff5d2,4.8125
byte0083.dat,Blake2b,5ee45614c0dd44b142e7a5fdcbbfbeb7eb45de3a9ab0d1bb4c6460cbb6c41930f30b827221dfe789156fbf2d29c50fdc6e00861830d3b8bc3271f6990bc59b73,5.8125
byte0084.dat,MD5,e827d60f27e35d8e5b05af748ba897dd,3.875
byte0084.dat,SHA-1,789d1d2dab52086bd90c0e137e2515ed9c6b59b5,4.221928094887363
byte0084.dat,SHA-256,32ae8512b486d4523ca7a630556758655a5cff12aa5cfcb8dc5e65b21a257f4a,4.8125
byte0084.dat,SHA3-256,51c7da360603afb489ca8278cbe6d10bf25e659a6f821eb30c9dd5fa022c4b9a,4.875
byte0084.dat,Blake2b,cbe71dfdbc2194a6b2b9d5e36321b4043ae89269d57b8119809d9461649fe8019571084607fec03b23182abdc4f3d78a23df04f0a0c5b17530ad45721994a688,5.706954882778696
byte0085.dat,MD5,5b7899bf7a6267d9b3b8c82f241a1d7b,4.0
byte0085.dat,SHA-1,b76ce7472700dd68d6328b7aa8437fb051d15745,4.321928094887363
byte0085.dat,SHA-256,0f14c68ffe8c26e9d2ecdd5ea8027b6549b3e8742023ffbdc7547227cc27ec2c,4.875
byte0085.dat,SHA3-256,d10339c78df64f464aad007aa1bf4b529dc30e7cf012b4275808ddecf7fd7734,5.0
byte0085.dat,Blake2b,91a933bcecd785687b5ff43b74b55506338032b87da125c360dd1822a7923286c94fae2b8e7fcc2d4b94912e143e19d7337582e75f4a7a1205c6958c510adfeb,5.800704882778696
byte0086.dat,MD5,6dc9fe740cf4a4b93cb0953a3c2a6026,3.875
byte0086.dat,SHA-1,f218669b596c5ffb0b1c14bd03c467fc873230a0,4.321928094887363
byte0086.dat,SHA-256,85dff510ebd3f1fa617a2273ed67ef5abe4774cfe95657fe380e75b25090664d,5.0
byte0086.dat,SHA3-256,7e4175a036a08ed35b709f1d2764ab9511bab104b4794b1e11469c86f41622e6,4.875
byte0086.dat,Blake2b,41de3e10ae06f96ea5452b1dbd7a0ddf2a98671448e152e8b5eb6c1c841488005044c4e814b9a0315a6039827f9049934bd7b17bb79e07defffeba5f6fd36eb2,5.831954882778696
byte0087.dat,MD5,27adf814806fd4a51c1ffc84122c5c8a,4.0
byte0087.dat,SHA-1,1ff3bdbe0d504cb0cdfab17e6c37aba6b3cffded,4.321928094887363
byte0087.dat,SHA-256,7a852eb3b59ad350c9d47adf1ce0812d06866cca8e1f2c65c893e7952a62eea4,4.9375
byte0087.dat,SHA3-256,d5eb58480786f6a2104b239b321745e1fd494c51f6405b3c8f103278049dc4d4,4.8125
byte0087.dat,Blake2b,610f2c2024fb0426266c2b275378b84a0e4b9ada33e2d037ff28d5c11f5e659fdf607b4706904c7996115a61aa3ca23f95dda5a004bdc336eb93e9e10ff6c314,5.84375
byte0088.dat,MD5,f74e94ab992c8f27de264993a09ab429,4.0
byte0088.dat,SHA-1,2f3cbacbb14405a4652ed52793c1814fd8c4fce0,4.321928094887363
byte0088.dat,SHA-256,49cfe8b6302a2d45b866a26c4940d777df4f588ebe1bafeb275a8a03a1eeb0aa,4.9375
byte0088.dat,SHA3-256,01a745f726444656f1e15cd76ce9eb73813762e7b1e5ce477f53c5aa317f15bf,4.9375
byte0088.dat,Blake2b,1f4eda17f9f6d0d735bcb94364d4f07f2818bbebbee6dc99bc645efcc936594d85b6c6986b69760c52b0dc3874898fef0611052d65f1e2508bb0e48161b6c9cf,5.8125
byte0089.dat,MD5,5eee0f1591d10c159763749ec86b9ecb,3.75
byte0089.dat,SHA-1,982c8ab6ce164f481915af59aaed9fff2a391752,4.321928094887363
byte0089.dat,SHA-256,e6e49ebcd83acd3a9ec0b100e26c4d82388eb9378ecfcbf967a31c4951ad0c01,4.8125
byte0089.dat,SHA3-256,5bcdc836ff94837b3a3f4a3c5752db298539735340760f643e23482793c1e724,5.0
byte0089.dat,Blake2b,b8f1909feb50a74e800b41f1aef1515e1800648708fc11fc613218af5fba739ce64ba7b14ba9c1045455f5041000719036870037074bb5fb911ed669a6f2b7bf,5.589614648336087
byte0090.dat,MD5,46898964a3889615d9f7c22a81e0a0e7,3.875
byte0090.dat,SHA-1,5cd92012d488a07ece0e47901d0e083b6bd93e3f,4.1219280948873624
byte0090.dat,SHA-256,9edf4d38cdd6e73e857f1ec91132499e7f930d2cdee6b3583a8f062ff7e9d848,4.875
byte0090.dat,SHA3-256,ef716185f23b13ed6b9983ad43de2df841a7b5a90ff73b86af4c7cf458ceadc5,4.875
byte0090.dat,Blake2b,571d08f33e0116311ef25cec0f4252e5d98b0808fda6944f4a33ca78d0a48721b4bd96b3ed766bb8db9b0274b262085d39c558a2f702c15b372dc05d960c88da,5.78125
byte0091.dat,MD5,8fb58d6770971b0f12e40b31ad65b4a9,4.0
byte0091.dat,SHA-1,69603fec02920851d4b3b8782e07b92bb2963009,4.321928094887363
byte0091.dat,SHA-256,768dbebcd6aa66337810b7457964c63322904e9242229e5d98b808799f7f4cd4,4.8125
byte0091.dat,SHA3-256,ae752bd2e6ec041fdc01d41a55bc1006e4186cdff8d26d02e75ab0d9e96fc71f,4.875
byte0091.dat,Blake2b,e4aaa35f0421a2db7b2571ad285c4ecc321138555a0c1846276fa9d370aead4803bbaadd7748bc3217330e1f996619d7f3a5afbf73b015763a4a0bc4d3c419e4,5.75
byte0092.dat,MD5,eb4ce130268dc13731dcd16ff492d0a9,4.0
byte0092.dat,SHA-1,3e90f76437b1ea44cf98a08d83ea24cecf6e6191,4.1219280948873624
byte0092.dat,SHA-256,867a5ab42d15f9843d67438db495a8a581eddd39c3753f3d203225b60eaa9a3e,4.875
byte0092.dat,SHA3-256,1f6e0406697f3fcd5a97f5edf0a1582cfb6c3117d5f38f2fb4dc124172c52c39,4.9375
byte0092.dat,Blake2b,384fa8150d48a068d867a6be321143510f33dcf52d551918def25fd8e9d71131eff9a2dba02fa929ca7cea7cad072155a606989400fac9794150d95f94eee73a,5.75
byte0093.dat,MD5,23532a54e8005860ad5e77f4e3392827,4.0
byte0093.dat,SHA-1,34c09f107c42d990eb4881d4bf2dddcab01563ae,4.321928094887363
byte0093.dat,SHA-256,d7acd8d042b8c6802f6d9262055a6e296f3254674745f18cd1b21244e1acb9f0,4.9375
byte0093.dat,SHA3-256,8841020c081b8d5498f60576caa22eb9287473b420f29f8cdd5af10345565044,5.0
byte0093.dat,Blake2b,4e36b77607fc82fbc639a6233535e5cc26485b563c0a57d9e2118718cef98fe694f514861db01acedd4230d7d99ff221d9f33a7b81df29798aaa6f5bec173bf5,5.800704882778696
byte0094.dat,MD5,07fedc4dc4891d1a90c501a781a666f2,4.0
byte0094.dat,SHA-1,474be0e5892eb2382109bfc5e3c8249a9283b03d,4.321928094887363
byte0094.dat,SHA-256,fe781c4d49e73ca9f82389b6d58f3def857cffe624acfb6a2a5a8e9559623f37,5.0
byte0094.dat,SHA3-256,2a1328d728cfc977b0065f540d602cf5c3294100ee2c7a4a2f7400af89e43a9f,4.8125
byte0094.dat,Blake2b,68b536578d9a4e9cd68cfae2fa52d824c8a1552e1f41689b7785dd6073a8c5bb972fae30a3636bd593cff7cd86b88d7dae4eb1352c398c72934e013cd93208fd,5.738204882778696
byte0095.dat,MD5,83e8341035b37dd70a92a6eed5406927,4.0
byte0095.dat,SHA-1,a04b4f75051786682483252438f6a75bf4705ec6,4.221928094887363
byte0095.dat,SHA-256,96fb72ddb440bb1f00dbafc97768f9890effcc172fcc395de4f2a19318c46c86,4.9375
byte0095.dat,SHA3-256,c39908ee740fbb6106b4e071fe739a67eb5e233042b3970a2d56542a1a019b83,5.0
byte0095.dat,Blake2b,80fc18303c0c3860b87acf21a4ac0de121a9d55f31f24edc3dbb52d7977868d20e1d81d109d07eb0b5245227ec62eef1070750b3e304b47aff7ba31ad18da00a,5.84375
byte0096.dat,MD5,6c9f7b3b25734d58f21f5050642874a5,3.875
byte0096.dat,SHA-1,be88a6716083eb50ed9416719d6a247661299383,4.1219280948873624
byte0096.dat,SHA-256,b63555a77fefcadecfa88a770e70f1d51d46ae68fc672ad4770804495eb1b867,4.875
byte0096.dat,SHA3-256,d7ba5eaf1499a66b660c34b06b479363a955f134c5b5b0923030213d7366a290,4.6875
byte0096.dat,Blake2b,17ec43e4a0b1c9ee2d5c99e52c2129425bbb7975f8de9b647431e782903ffe472a3a2b6817ba39d54a5cbc3bf0505131910a52560656e2305a33041caf3fa05b,5.78125
byte0097.dat,MD5,ef661042e6624f4052ce86d8f233d780,4.0
byte0097.dat,SHA-1,c67e38717fee1a5f65ec6c7c7c42afc00cd37f04,4.1219280948873624
byte0097.dat,SHA-256,161d1a609fdeb2fa425761bf0b751dfd25e7a0a02995920921f99f63331b76d9,4.8125
byte0097.dat,SHA3-256,0b513fc0e4617b469c0162d8cb9394abd3663d6a3a5d41378912dc25a569dc54,4.9375
byte0097.dat,Blake2b,37d604d1ad5d8c71e494f8daf4afb1a69c324f069c6368d43454c0993462377d85187300e9841ea001a600439e9c845c270dd476cb6528e88a82e14b20f9b140,5.706954882778696
byte0098.dat,MD5,efe794cdfad5cb86656e29854a1f5c92,4.0
byte0098.dat,SHA-1,959ac4082388e19e9be5de571c047ef10c174a8d,4.321928094887363
byte0098.dat,SHA-256,c80931a1263d7f192937eea3e453006b19525ed981314ec3fd561d256e8e135d,4.875
byte0098.dat,SHA3-256,f27c9760e3952492e23df1c34fcd143d0e8b6fb0332a7009becf63270b9ea350,4.9375
byte0098.dat,Blake2b,4e281d89e2257c9c8286e40ee247fcfbd74ea9f0e299c0459a42108a52f01670ef728729de57ce97ecf86725a8b9f967daca07d7669f284e03cc4c3f1c47fba2,5.632659765557392
byte0099.dat,MD5,e5f19a0045481443bae165f03598a9ba,3.875
byte0099.dat,SHA-1,baa7aa7b7753fa0abdc4a541842b5d238d949f0a,4.221928094887363
byte0099.dat,SHA-256,a3b6ba9a5cba6071a99b1a43454053bfc3e6d1338ccf0063d5d71247a6b57566,4.9375
byte0099.dat,SHA3-256,ee340116c51f194bd8cd13bedc2efa29bbca0f7b5a8f126927fab27c7e89b6a6,4.9375
byte0099.dat,Blake2b,1c4c0beabc6a11ac0185140a2d5b641e402e5b940855507b24d0f6488f0136e88c5fa228668b59d3fcd61ac5bdff4e8ce7c2886b2f219f2e8ef12619473e8091,5.875
byte0100.dat,MD5,b8fe8691321edbf308a9d60bb817c6af,3.875
byte0100.dat,SHA-1,351394dcebc08155d100fcd488578e6ae71d0e9c,4.321928094887363
byte0100.dat,SHA-256,7d057dc07ed5a7c11590262a0a18c8cd614a029ca12fe08bfedc87307b5f65b9,4.9375
byte0100.dat,SHA3-256,cf14b4db0607a953e8089c1db92325b92732615e9f62aee6f4f93e8c7bcc152a,4.9375
byte0100.dat,Blake2b,9f0fd0ea7e815de9f1acc2828ce4d275da81e592a19b495e53f36fd91212cccbfee2e129d06fd28525a2636e6d557834e4cc8afdf20715f2a73eb76ead7c6011,5.71875
byte0101.dat,MD5,f31fdd0f1aef106005e6d29b72229fa1,4.0
byte0101.dat,SHA-1,ab8be94c5af60d9477ef1252d604e58e27b2a9ee,4.321928094887363
byte0101.dat,SHA-256,0b7744d3394c04618e6376cd450cc3fc81586493ab5081a9b3b155938d98563c,4.875
byte0101.dat,SHA3-256,bfcc61898eca31d05aaf55469f8dd66a1772c760b4c6c1c6ee2000248d6284fc,4.875
byte0101.dat,Blake2b,f91f6402e981b8dc68837d73f035794662690cb84aeaef40db689c96d1370a41dc50c4ce0290678911a04db9a36fd1796512d9d4af6860b9f23e77bd8a218dae,5.738204882778696
byte0102.dat,MD5,239ed45c3cb734db446adfbbe3dab8a1,4.0
byte0102.dat,SHA-1,3429ec74a695fdd3228f152564952308afe0680a,4.221928094887363
byte0102.dat,SHA-256,e8d1ea7154ec53c175761311295f69037865db32ec22976b6ddb981d226760ad,4.8125
byte0102.dat,SHA3-256,c8cc3511a41d260bd10011fad996b4ab60009c73c85e54365a6c72a6bf2c000e,4.726409765557392
byte0102.dat,Blake2b,f791d2ef0bd3081786e538277fe3c06a2587e3fb84a039321f06acf3bb44891d86b1ce0af4fd17d1a5e9cb7772eab1b6765d81f84f97725063d731fbe63032e1,5.78125
byte0103.dat,MD5,2c2303411c7d25617a54106aca18070d,4.0
byte0103.dat,SHA-1,907fa46c029bc67eaa8e4f46e3c2a232f85bd122,4.321928094887363
byte0103.dat,SHA-256,40aa287bdf661317439fa5ffa77cc9fa9ca3df504aae74b0ba83b2fbebbaac83,4.8125
byte0103.dat,SHA3-256,57a24d750c4e60cdd19f52220506dd6f8d46a1927fc79c25af4a21c6df2f4000,5.0
byte0103.dat,Blake2b,e787b59d56b486174723ed21107c8ef86a72cbf8d92293794c700ae859f9ab942b914b8e3adb732bfbbbd1eb4ee494ef9d5a619c39a246324aaa2c8e33a8423a,5.769454882778696
byte0104.dat,MD5,de179c41aca8bcdc388964024948ff8e,4.0
byte0104.dat,SHA-1,2644c87d1fbbbc0fc8d65f64bca2492da15baae4,4.1219280948873624
byte0104.dat,SHA-256,ee2e8fb7206e2e8fdae91afcc3e903d534b304069f232c68f53407cfc6d0bbae,4.75
byte0104.dat,SHA3-256,e05a8d95a136055c1c77b9c59c14f0d7d7af85b78561ed6c9e8862e2f8f3b274,4.875
byte0104.dat,Blake2b,d6fa385866196028dff5e4a888b4f16fde74c6ac103a88898b3aa5f0d94ca467158fbc72c56ec0b771f67ab8def93686639fa2da4ae398b8420b0d2e24cd05b0,5.875
byte0105.dat,MD5,ca335b74d59bd50832267d3bf28f81df,3.875
byte0105.dat,SHA-1,110a3eeb408756e2e81abaf4c5dcd4d4c6afcf6d,4.221928094887363
byte0105.dat,SHA-256,b940c011eaef2b772ba03659581d525e0b6148f9c59cb7120db55ce18bf6d695,4.9375
byte0105.dat,SHA3-256,71a5ee24826a01a55259ededac43e7313376738e9a8935c52dcff86928b9abcb,4.875
byte0105.dat,Blake2b,1066ac407f884614a9f5c8a47ae93880706b461aa82a28b54b5ca9c7362fd8e348a80d2aa88fbbb75f3b5a74e22829ed0242f84c7f638bb5addf9ba97161a54f,5.695159765557392
byte0106.dat,MD5,dabda7a1cbaa8ea5104c57c8950b703a,4.0
byte0106.dat,SHA-1,cd4fdc35fac7e1adb5de40f47f256ef74d584959,4.321928094887363
byte0106.dat,SHA-256,9574545ba02bd75bb1dcf038884bf9d7892bc017215308f01ebba7932c014a62,4.75
byte0106.dat,SHA3-256,f1c7f099d98c7a37b8f55dae4e76cfac73fa6bcb16f69a7676e7f7eec2632a0b,4.851409765557392
byte0106.dat,Blake2b,6ce7e5554da50fd222a3192d94bd0925ac172e2e2cc458ea494d9d93bd66a75e10f21b52efb5c056368fc03071f2ff213964b7241e403b10b525c1b849300427,5.6875
byte0107.dat,MD5,076352a22ecea5ebc876812f62c1cb8d,4.0
byte0107.dat,SHA-1,8e6e273208ac256f9eccf296f3f5a37bc8a0f9f7,4.321928094887363
byte0107.dat,SHA-256,da685c53ddf810225507141759e3c74ffeaa1c5eecbe150386a83027e7014077,5.0
byte0107.dat,SHA3-256,0b3b6feb79ff575b08363ddfd7f8ba4bb93950a35298d28222b542c333ff53a2,4.9375
byte0107.dat,Blake2b,03e53398b1d9bf50bbc898a0ad0596637e6e12635970cfb4223f6b1499cdfdfc4aff1f878d54f9940948041b48bf25eba5c75527bcfaf5d983e129c83e300d12,5.78125
byte0108.dat,MD5,ee0a2bdec712a9413623d8a920714b96,3.875
byte0108.dat,SHA-1,fe0606100bdbc268db39b503e0fdfe3766185828,4.021928094887363
byte0108.dat,SHA-256,5c0769369e4fb9f9d9e599612923554fb2f1e6d87eaeed283f6106845b66b532,4.875
byte0108.dat,SHA3-256,a3059227922286ca98eaed11384c1fb9714609269359d889bbd8d357a96a0c94,4.875
byte0108.dat,Blake2b,d660e4ae9913e795c7b3ebf9a7b5cd74f315fea23faa9cb4c8c01f7446c6c92b29a029abdb452c2d8de1dfd7c0008b77fb92b9a3533f99dd055071cc40bba304,5.8125
byte0109.dat,MD5,a927c3a99f2843de4133377c690db9b7,3.875
byte0109.dat,SHA-1,6c63c3e58047bcdb35a17f74eeba4e9b14420809,4.321928094887363
byte0109.dat,SHA-256,19056a3d33ebe1b84a100c27fc72d0265ceeb9c573d7942a4d44983238d34ea7,5.0
byte0109.dat,SHA3-256,4011268a1068b87cfca9c249d83b0a13490280800c8aa2450dd8257be23f449f,4.75
byte0109.dat,Blake2b,02ac23411dc0b91327e42f60a0a66f83dd695f473edc0b0836d2de22f1bd18f7ea42bd569c8ceb34d914882838d274eb2121f53e5158ce956324085ef14b47be,5.75
byte0110.dat,MD5,1fa98cff485549d49799dc8cf987a8af,3.875
byte0110.dat,SHA-1,bcc2bd305f0bcda8cf2d478ef9fe080486cb265f,4.221928094887363
byte0110.dat,SHA-256,8a5e6e6cae30d4283fd70af96d9c53d8ea45ca48892d313981fe208b1384f0dc,5.0
byte0110.dat,SHA3-256,6222a016bea0be3412079756d42bbbe7bfb308390b1ad55a7c20aa23b45b62cd,4.8125
byte0110.dat,Blake2b,3df91726d857d9e6c67a5dc5e3d2d22918caea94c9fd105dc2a8fb433effcf3070ebfe260a608629f04b6d38f68c349f4160c53e9f845e7b3b98ffa007121369,5.71875
byte0111.dat,MD5,74013a076a786a26c7e04217bb51031d,3.875
byte0111.dat,SHA-1,ce5223fd3dd920a3b666481d5625b16457dcb5e8,4.321928094887363
byte0111.dat,SHA-256,880992dadfeccb31f289522214209eb87f41fea5fd3155ab274e9a6fdc6f9f64,4.875
byte0111.dat,SHA3-256,bd49f6fed2435290d1c077ce69e67e4edc7cf118f65ccbd547e48186beebcad6,4.9375
byte0111.dat,Blake2b,3719d3d08db50de4201a656e0e7e25a8cdeb32d6613e2e712e5cf42e6aef4b8c9c7de840e2a3179f0a27c1c601ae521b0879cd51db3fa274c7635c8adf822dd7,5.863204882778696
byte0112.dat,MD5,a44ca9661e967bb2e98af65277dac72f,4.0
byte0112.dat,SHA-1,948886776e42e4f5fae1b2d0c906ac3759e3f8b0,4.321928094887363
byte0112.dat,SHA-256,ea7a2b0e780fc6dc8843643a2bc18a17226a1bb3d9e1467cf0be2201decce2c7,4.875
byte0112.dat,SHA3-256,adfa1914c82f1893fe6b0894a3298474197ca6f74c1777e65fdeffa398224c20,4.8125
byte0112.dat,Blake2b,f4b5789cfff7aef38ca493568babbf4faaebbebf6ba61f90d9eb75bb38a70ea8f68c9fa84cf79447d60fc81490f24f5143bf4406b70ea8ffae0d0d6df285c766,5.538909765557392
byte0113.dat,MD5,d30897726b635548dbfa5cebffd9cd63,3.875
byte0113.dat,SHA-1,4c12a51fcfe242f832e3d7329304b11b75161efb,4.221928094887363
byte0113.dat,SHA-256,2077395cd7562dd5e9965ea620cedf32c805f50f748c4ee6e82af960c5ce2d66,4.8125
byte0113.dat,SHA3-256,94759e15ca55195461d49a5f819dec370ca8e4b0a4b10b7960f59f2ff9300b5f,4.875
byte0113.dat,Blake2b,99191fb9acd26655f9a635b270a04dd2bb0679d6af47c49869d4798326effa0e9b2305575fdbdd02c8a881ad27b0e21f86b6b8d357bafa81fc99033da67dfbb6,5.71875
byte0114.dat,MD5,4ad04a250b8029c9a7bf6529ee8793c3,3.75
byte0114.dat,SHA-1,c54bdd2050504d92f551d378ad5fc72c9ed03932,4.221928094887363
byte0114.dat,SHA-256,2dbdc632baa5d0831808518beb80e3737de5bbec3dd0438e75dd30b2ea7fbb90,4.875
byte0114.dat,SHA3-256,46f77b48f36c92d2cd26b5dd71c640c645afb27fee9ab87b63a3740f1bd52087,4.875
byte0114.dat,Blake2b,38f2d4d3f69c775eb03a0c652d0d23df2edab5432f3f01ab5e939dc10123cf976e73a424710119b67779fe81e6e2c66c346abee07258c8c67e6d204d2b8c4bec,5.800704882778696
byte0115.dat,MD5,de41e337d96fd23619121ea709861e1a,3.875
byte0115.dat,SHA-1,8f53e8fa79ea09fd1b682af5ed1515eca965604c,4.221928094887363
byte0115.dat,SHA-256,ced4cf34982e0abbef40e876659544c4ed01f1975351490984aaa429fef321b0,5.0
byte0115.dat,SHA3-256,ba9eb6bcd6926bd9de6976e1bf294ec171609d9fdd4ac5514d743db5091b5d1e,5.0
byte0115.dat,Blake2b,8fa6bcc80698f3595a72cde1de65dc4b0d1b6edc27da22b5314290d689b9f3cd7f3a615200b9ac92c143114b8c69848d625deaa6daefb137c51c32f391362a3a,5.706954882778696
byte0116.dat,MD5,18e070fd32cf732b9f37a0083320eec2,4.0
byte0116.dat,SHA-1,2d7e17f6294524ce78b33eab72cdd08e5ff6e313,4.221928094887363
byte0116.dat,SHA-256,69339b4534eecca329ef2af397ede2a882d7e315a871dd2b781b8e0f4277ee66,4.875
byte0116.dat,SHA3-256,477d79233aad79a1fdc274471171270555333d217550eb2bdec1707d4dfd94f6,4.75
byte0116.dat,Blake2b,2bd7b18e6271ba09547f1c4f5c16691ea874bbf40e2cdb888722bed984aa801144d28e930b929796d8610cc1946ce94999ff186fdf77af1b0616080542ccf4a3,5.90625
byte0117.dat,MD5,7dd4b27ca8906182f684d0ee4ddb98c4,4.0
byte0117.dat,SHA-1,64582b4b57f782c9302bfe7d07f74aa176627a3a,4.1219280948873624
byte0117.dat,SHA-256,79cfbb9b52e573e22cd3427ec258d69e2d19fd27de15df96ca9006ccebe7b58e,5.0
